sample_id,uid,ai_chrom_index,n_ai_peaks,n_trad_peaks,n_ignored_weak,n_review_required,channel_alert_level,random_order,plot_path
test3_16,chlorantraniliprole-2,254,1,1,0,0,GREEN,212,plots\test3_16\0212_chrom254_chlorantraniliprole-2_GREEN.png
test3_25,probenazole-2,112,1,1,0,0,GREEN,213,plots\test3_25\0213_chrom112_probenazole-2_GREEN.png
test3_33,penconazole-2,446,1,1,0,0,GREEN,214,plots\test3_33\0214_chrom446_penconazole-2_GREEN.png
test3_8,diethyl aminoethyl hexanoate-1,53,1,1,0,0,GREEN,215,plots\test3_8\0215_chrom053_diethyl aminoethyl hexanoate-1_GREEN.png
test3_54,fenamiphos sulfoxide-2,152,1,1,0,0,GREEN,216,plots\test3_54\0216_chrom152_fenamiphos sulfoxide-2_GREEN.png
test3_4,pyrimorph-1,509,1,1,0,0,GREEN,217,plots\test3_4\0217_chrom509_pyrimorph-1_GREEN.png
test3_37,acetamiprid-2,58,1,1,0,0,GREEN,218,plots\test3_37\0218_chrom058_acetamiprid-2_GREEN.png
test3_32,pirimicarb-desmethyl-1,81,1,1,0,0,GREEN,219,plots\test3_32\0219_chrom081_pirimicarb-desmethyl-1_GREEN.png
test3_56,flumetralin-2,664,1,1,0,0,GREEN,220,plots\test3_56\0220_chrom664_flumetralin-2_GREEN.png
test3_37,chlorbenzuron-1,441,1,1,0,0,GREEN,221,plots\test3_37\0221_chrom441_chlorbenzuron-1_GREEN.png
test3_4,metolachlor-2,396,1,1,0,0,GREEN,222,plots\test3_4\0222_chrom396_metolachlor-2_GREEN.png
test3_3,heptenophos-2,222,1,1,0,0,GREEN,223,plots\test3_3\0223_chrom222_heptenophos-2_GREEN.png
test3_27,aldicarb sulfoxide-2,12,4,1,0,3,RED,224,plots\test3_27\0224_chrom012_aldicarb sulfoxide-2_RED.png
test3_25,metsulfuron-methyl-2,128,1,1,0,0,GREEN,225,plots\test3_25\0225_chrom128_metsulfuron-methyl-2_GREEN.png
test3_56,cyflufenamid-1,539,1,1,0,0,GREEN,226,plots\test3_56\0226_chrom539_cyflufenamid-1_GREEN.png
test3_49,flufenoxuron-2,668,1,1,0,0,GREEN,227,plots\test3_49\0227_chrom668_flufenoxuron-2_GREEN.png
test3_43,iodosulfuron-methyl-sodium-1,229,1,1,0,0,GREEN,228,plots\test3_43\0228_chrom229_iodosulfuron-methyl-sodium-1_GREEN.png
test3_40,phoxim-2,438,1,1,0,0,GREEN,229,plots\test3_40\0229_chrom438_phoxim-2_GREEN.png
test3_49,mevinphos-1,79,1,1,0,0,GREEN,230,plots\test3_49\0230_chrom079_mevinphos-1_GREEN.png
test3_30,formothion-2,96,3,1,2,0,GREEN,231,plots\test3_30\0231_chrom096_formothion-2_GREEN.png
test3_13,chlorbenzuron-2,442,2,1,1,1,YELLOW,232,plots\test3_13\0232_chrom442_chlorbenzuron-2_YELLOW.png
test3_45,chlorpyrifos-methyl-2,518,2,1,0,1,RED,233,plots\test3_45\0233_chrom518_chlorpyrifos-methyl-2_RED.png
test3_21,tebuconazole-2,466,1,1,0,0,GREEN,234,plots\test3_21\0234_chrom466_tebuconazole-2_GREEN.png
test3_38,phorate sulfone-1,191,2,1,1,0,GREEN,235,plots\test3_38\0235_chrom191_phorate sulfone-1_GREEN.png
test3_41,fenothiocarb-1,417,1,1,0,0,GREEN,236,plots\test3_41\0236_chrom417_fenothiocarb-1_GREEN.png
test3_46,propamocarb-2,4,1,1,0,0,GREEN,237,plots\test3_46\0237_chrom004_propamocarb-2_GREEN.png
test3_42,cadusafos-2,552,1,1,0,0,GREEN,238,plots\test3_42\0238_chrom552_cadusafos-2_GREEN.png
test3_44,probenazole-2,112,1,1,0,0,GREEN,239,plots\test3_44\0239_chrom112_probenazole-2_GREEN.png
test3_28,terbufos-1,595,1,1,0,0,GREEN,240,plots\test3_28\0240_chrom595_terbufos-1_GREEN.png
test3_12,saflufenacil-1,287,1,1,0,0,GREEN,241,plots\test3_12\0241_chrom287_saflufenacil-1_GREEN.png
test3_19,pyrimethanil-1,257,1,1,0,0,GREEN,242,plots\test3_19\0242_chrom257_pyrimethanil-1_GREEN.png
test3_52,propargite-1,665,1,1,0,0,GREEN,243,plots\test3_52\0243_chrom665_propargite-1_GREEN.png
test3_54,spirotetramat-keto-hydroxy-2,240,1,1,0,0,GREEN,244,plots\test3_54\0244_chrom240_spirotetramat-keto-hydroxy-2_GREEN.png
test3_48,fenothiocarb-1,417,1,1,0,0,GREEN,245,plots\test3_48\0245_chrom417_fenothiocarb-1_GREEN.png
test3_54,Dimethenamid-P-1,293,1,1,0,1,YELLOW,246,plots\test3_54\0246_chrom293_Dimethenamid-P-1_YELLOW.png
test3_40,methoprene-2,694,2,1,0,1,RED,247,plots\test3_40\0247_chrom694_methoprene-2_RED.png
test3_20,fluthiacet-methyl-2,460,1,1,0,0,GREEN,248,plots\test3_20\0248_chrom460_fluthiacet-methyl-2_GREEN.png
test3_18,spinetoram J-2,600,1,1,0,0,GREEN,249,plots\test3_18\0249_chrom600_spinetoram J-2_GREEN.png
test3_3,ipconazole-1,563,2,1,1,0,GREEN,250,plots\test3_3\0250_chrom563_ipconazole-1_GREEN.png
test3_39,boscalid-2,306,1,1,0,0,GREEN,251,plots\test3_39\0251_chrom306_boscalid-2_GREEN.png
test3_39,bendiocarb-2,126,1,1,0,0,GREEN,252,plots\test3_39\0252_chrom126_bendiocarb-2_GREEN.png
test3_12,ethirimol-2,146,1,1,0,0,GREEN,253,plots\test3_12\0253_chrom146_ethirimol-2_GREEN.png
test3_36,demeton-S-sulfone-1,73,1,1,0,0,GREEN,254,plots\test3_36\0254_chrom073_demeton-S-sulfone-1_GREEN.png
test3_11,linuron-1,263,1,1,0,0,GREEN,255,plots\test3_11\0255_chrom263_linuron-1_GREEN.png
test3_52,probenazole-2,112,1,1,0,0,GREEN,256,plots\test3_52\0256_chrom112_probenazole-2_GREEN.png
test3_30,orthosulfamuron-1,225,1,1,0,0,GREEN,257,plots\test3_30\0257_chrom225_orthosulfamuron-1_GREEN.png
test3_5,atrazine-2,196,1,1,0,0,GREEN,258,plots\test3_5\0258_chrom196_atrazine-2_GREEN.png
test3_25,fenhexamid-1,365,1,1,0,0,GREEN,259,plots\test3_25\0259_chrom365_fenhexamid-1_GREEN.png
test3_11,oxamyl oxime-1,9,1,1,0,0,GREEN,260,plots\test3_11\0260_chrom009_oxamyl oxime-1_GREEN.png
test3_49,lufenuron-1,659,1,1,0,0,GREEN,261,plots\test3_49\0261_chrom659_lufenuron-1_GREEN.png
test3_42,triazophos-2,362,1,1,0,0,GREEN,262,plots\test3_42\0262_chrom362_triazophos-2_GREEN.png
test3_20,trichlorfon-2,60,1,1,0,1,YELLOW,263,plots\test3_20\0263_chrom060_trichlorfon-2_YELLOW.png
test3_40,promecarb-1,261,2,1,0,1,RED,264,plots\test3_40\0264_chrom261_promecarb-1_RED.png
test3_46,cycloxydim-2,562,1,1,0,0,GREEN,265,plots\test3_46\0265_chrom562_cycloxydim-2_GREEN.png
test3_16,cyclosulfamuron-1,391,1,1,0,0,GREEN,266,plots\test3_16\0266_chrom391_cyclosulfamuron-1_GREEN.png
test3_24,cyprodinil-1,419,1,1,0,0,GREEN,267,plots\test3_24\0267_chrom419_cyprodinil-1_GREEN.png
test3_31,edifenphos-1,493,1,1,0,0,GREEN,268,plots\test3_31\0268_chrom493_edifenphos-1_GREEN.png
test3_6,fenhexamid-2,366,4,1,0,3,RED,269,plots\test3_6\0269_chrom366_fenhexamid-2_RED.png
test3_45,hexaconazole-1,485,1,1,0,0,GREEN,270,plots\test3_45\0270_chrom485_hexaconazole-1_GREEN.png
test3_28,tetraconazole-1,385,1,1,0,0,GREEN,271,plots\test3_28\0271_chrom385_tetraconazole-1_GREEN.png
test3_42,phosmet-1,255,1,1,0,0,GREEN,272,plots\test3_42\0272_chrom255_phosmet-1_GREEN.png
test3_6,amisulbrom-1,567,4,1,1,2,RED,273,plots\test3_6\0273_chrom567_amisulbrom-1_RED.png
test3_44,Picolinafen-2,630,1,1,0,0,GREEN,274,plots\test3_44\0274_chrom630_Picolinafen-2_GREEN.png
test3_7,phenthoate-1,451,2,1,0,1,RED,275,plots\test3_7\0275_chrom451_phenthoate-1_RED.png
test3_53,dicrotophos-2,34,1,1,0,0,GREEN,276,plots\test3_53\0276_chrom034_dicrotophos-2_GREEN.png
test3_47,chlorimuron-ethyl-2,326,1,1,0,0,GREEN,277,plots\test3_47\0277_chrom326_chlorimuron-ethyl-2_GREEN.png
test3_55,flurtamone-1,297,1,1,0,0,GREEN,278,plots\test3_55\0278_chrom297_flurtamone-1_GREEN.png
test3_39,imidacloprid-2,40,1,1,0,0,GREEN,279,plots\test3_39\0279_chrom040_imidacloprid-2_GREEN.png
test3_18,spinosad A-1,555,1,1,0,0,GREEN,280,plots\test3_18\0280_chrom555_spinosad A-1_GREEN.png
test3_51,imazalil-1,197,1,1,0,0,GREEN,281,plots\test3_51\0281_chrom197_imazalil-1_GREEN.png
test3_44,napropamide-2,388,1,1,0,0,GREEN,282,plots\test3_44\0282_chrom388_napropamide-2_GREEN.png
test3_46,fluopicolide-1,321,1,1,0,0,GREEN,283,plots\test3_46\0283_chrom321_fluopicolide-1_GREEN.png
test3_15,pretilachlor-1,577,1,1,0,0,GREEN,284,plots\test3_15\0284_chrom577_pretilachlor-1_GREEN.png
test3_29,metamifop-2,616,1,1,0,0,GREEN,285,plots\test3_29\0285_chrom616_metamifop-2_GREEN.png
test3_39,pyraclostrobin-2,530,1,1,0,0,GREEN,286,plots\test3_39\0286_chrom530_pyraclostrobin-2_GREEN.png
test3_5,clothianidin-2,42,1,1,0,0,GREEN,287,plots\test3_5\0287_chrom042_clothianidin-2_GREEN.png
test3_46,phorate sulfoxide-1,183,1,1,0,0,GREEN,288,plots\test3_46\0288_chrom183_phorate sulfoxide-1_GREEN.png
test3_50,disulfoton sulfoxide-1,179,1,1,0,0,GREEN,289,plots\test3_50\0289_chrom179_disulfoton sulfoxide-1_GREEN.png
test3_37,triflumizole metabolite FM-6-1-1,105,1,1,0,0,GREEN,290,plots\test3_37\0290_chrom105_triflumizole metabolite FM-6-1-1_GREEN.png
test3_56,tricyclazole-2,92,1,1,0,0,GREEN,291,plots\test3_56\0291_chrom092_tricyclazole-2_GREEN.png
test3_45,cyclosulfamuron-1,391,1,1,0,0,GREEN,292,plots\test3_45\0292_chrom391_cyclosulfamuron-1_GREEN.png
test3_37,cinosulfuron-2,108,1,1,0,0,GREEN,293,plots\test3_37\0293_chrom108_cinosulfuron-2_GREEN.png
test3_45,penthiopyrad-2,482,1,1,0,0,GREEN,294,plots\test3_45\0294_chrom482_penthiopyrad-2_GREEN.png
test3_34,spirotetramat-1,403,1,1,0,0,GREEN,295,plots\test3_34\0295_chrom403_spirotetramat-1_GREEN.png
test3_53,myclobutanil-1,333,1,1,0,0,GREEN,296,plots\test3_53\0296_chrom333_myclobutanil-1_GREEN.png
test3_30,metalaxyl-2,224,1,1,0,0,GREEN,297,plots\test3_30\0297_chrom224_metalaxyl-2_GREEN.png
test3_16,phosmet-2,256,3,1,0,2,RED,298,plots\test3_16\0298_chrom256_phosmet-2_RED.png
test3_20,mepronil-2,330,1,1,0,0,GREEN,299,plots\test3_20\0299_chrom330_mepronil-2_GREEN.png
test3_7,ethoxysulfuron-1,339,1,1,0,0,GREEN,300,plots\test3_7\0300_chrom339_ethoxysulfuron-1_GREEN.png
test3_50,flusilazole-2,430,1,1,0,0,GREEN,301,plots\test3_50\0301_chrom430_flusilazole-2_GREEN.png
test3_16,propyzamide-2,308,1,1,0,0,GREEN,302,plots\test3_16\0302_chrom308_propyzamide-2_GREEN.png
test3_22,nitenpyram-2,16,1,1,0,0,GREEN,303,plots\test3_22\0303_chrom016_nitenpyram-2_GREEN.png
test3_22,chlortoluron-1,175,1,1,0,0,GREEN,304,plots\test3_22\0304_chrom175_chlortoluron-1_GREEN.png
test3_5,fenthion sulfone-2,166,3,1,0,2,RED,305,plots\test3_5\0305_chrom166_fenthion sulfone-2_RED.png
test3_9,carbendazim-1,55,3,1,0,3,RED,306,plots\test3_9\0306_chrom055_carbendazim-1_RED.png
test3_14,thifluzamide-2,414,1,1,0,0,GREEN,307,plots\test3_14\0307_chrom414_thifluzamide-2_GREEN.png
test3_7,imazalil-2,198,2,1,1,0,GREEN,308,plots\test3_7\0308_chrom198_imazalil-2_GREEN.png
test3_20,oxamyl oxime-2,10,2,1,0,1,RED,309,plots\test3_20\0309_chrom010_oxamyl oxime-2_RED.png
test3_26,linuron-1,263,1,1,0,0,GREEN,310,plots\test3_26\0310_chrom263_linuron-1_GREEN.png
test3_24,tebuthiuron-1,155,1,1,0,0,GREEN,311,plots\test3_24\0311_chrom155_tebuthiuron-1_GREEN.png
test3_52,fluxapyroxad-1,319,1,1,0,0,GREEN,312,plots\test3_52\0312_chrom319_fluxapyroxad-1_GREEN.png
test3_52,myclobutanil-1,333,1,1,0,0,GREEN,313,plots\test3_52\0313_chrom333_myclobutanil-1_GREEN.png
test3_19,demeton-S-methyl-2,182,1,1,0,0,GREEN,314,plots\test3_19\0314_chrom182_demeton-S-methyl-2_GREEN.png
test3_15,clothianidin-2,42,1,1,0,0,GREEN,315,plots\test3_15\0315_chrom042_clothianidin-2_GREEN.png
test3_36,vamidothion-1,49,1,1,0,0,GREEN,316,plots\test3_36\0316_chrom049_vamidothion-1_GREEN.png
test3_23,carbendazim-2,56,3,1,0,3,RED,317,plots\test3_23\0317_chrom056_carbendazim-2_RED.png
test3_11,fenhexamid-2,366,3,1,0,3,RED,318,plots\test3_11\0318_chrom366_fenhexamid-2_RED.png
test3_29,phosalone-1,519,1,1,0,0,GREEN,319,plots\test3_29\0319_chrom519_phosalone-1_GREEN.png
test3_12,imidaclothiz-2,46,3,1,0,2,RED,320,plots\test3_12\0320_chrom046_imidaclothiz-2_RED.png
test3_7,fenothiocarb-2,418,3,1,1,1,RED,321,plots\test3_7\0321_chrom418_fenothiocarb-2_RED.png
test3_33,clothianidin-1,41,1,1,0,0,GREEN,322,plots\test3_33\0322_chrom041_clothianidin-1_GREEN.png
test3_18,mevinphos-2,80,1,1,0,1,YELLOW,323,plots\test3_18\0323_chrom080_mevinphos-2_YELLOW.png
test3_47,imibenconazole-2,614,1,1,0,0,GREEN,324,plots\test3_47\0324_chrom614_imibenconazole-2_GREEN.png
test3_41,novaluron-1,605,1,1,0,1,YELLOW,325,plots\test3_41\0325_chrom605_novaluron-1_YELLOW.png
test3_17,chlortoluron-2,176,1,1,0,0,GREEN,326,plots\test3_17\0326_chrom176_chlortoluron-2_GREEN.png
test3_38,triasulfuron-2,118,1,1,0,0,GREEN,327,plots\test3_38\0327_chrom118_triasulfuron-2_GREEN.png
test3_27,imibenconazole-2,614,1,1,0,0,GREEN,328,plots\test3_27\0328_chrom614_imibenconazole-2_GREEN.png
test3_52,metazachlor-1,207,1,1,0,0,GREEN,329,plots\test3_52\0329_chrom207_metazachlor-1_GREEN.png
test3_32,fensulfothion-1,217,1,1,0,0,GREEN,330,plots\test3_32\0330_chrom217_fensulfothion-1_GREEN.png
test3_29,demeton-S-sulfoxide-2,68,1,1,0,0,GREEN,331,plots\test3_29\0331_chrom068_demeton-S-sulfoxide-2_GREEN.png
test3_7,iodosulfuron-methyl-sodium-2,230,2,1,0,2,RED,332,plots\test3_7\0332_chrom230_iodosulfuron-methyl-sodium-2_RED.png
test3_32,etrimfos-1,455,1,1,0,0,GREEN,333,plots\test3_32\0333_chrom455_etrimfos-1_GREEN.png
test3_46,propoxur-1,129,1,1,0,0,GREEN,334,plots\test3_46\0334_chrom129_propoxur-1_GREEN.png
test3_48,carbendazim-1,55,2,1,0,1,RED,335,plots\test3_48\0335_chrom055_carbendazim-1_RED.png
test3_3,sulfotep-1,473,1,1,0,0,GREEN,336,plots\test3_3\0336_chrom473_sulfotep-1_GREEN.png
test3_4,pyrazosulfuron-ethyl-2,352,1,1,0,0,GREEN,337,plots\test3_4\0337_chrom352_pyrazosulfuron-ethyl-2_GREEN.png
test3_40,demeton-S-methyl-2,182,1,1,0,0,GREEN,338,plots\test3_40\0338_chrom182_demeton-S-methyl-2_GREEN.png
test3_26,sulfoxaflor-2,66,2,1,0,2,RED,339,plots\test3_26\0339_chrom066_sulfoxaflor-2_RED.png
test3_39,florasulam-1,83,1,1,0,0,GREEN,340,plots\test3_39\0340_chrom083_florasulam-1_GREEN.png
test3_3,chlorfluazuron-1,679,1,1,0,0,GREEN,341,plots\test3_3\0341_chrom679_chlorfluazuron-1_GREEN.png
test3_49,ipconazole-2,564,2,1,0,1,RED,342,plots\test3_49\0342_chrom564_ipconazole-2_RED.png
test3_35,oxamyl-2,18,2,1,0,1,RED,343,plots\test3_35\0343_chrom018_oxamyl-2_RED.png
test3_25,methomyl-1,5,3,1,2,0,GREEN,344,plots\test3_25\0344_chrom005_methomyl-1_GREEN.png
test3_29,dimethoate-1,61,1,1,0,0,GREEN,345,plots\test3_29\0345_chrom061_dimethoate-1_GREEN.png
test3_47,fenamiphos-1,431,1,1,0,0,GREEN,346,plots\test3_47\0346_chrom431_fenamiphos-1_GREEN.png
test3_5,prochloraz-1,521,2,1,0,1,RED,347,plots\test3_5\0347_chrom521_prochloraz-1_RED.png
test3_56,penoxsulam-2,172,1,1,0,0,GREEN,348,plots\test3_56\0348_chrom172_penoxsulam-2_GREEN.png
test3_7,pyraoxystrobin-2,542,1,1,0,0,GREEN,349,plots\test3_7\0349_chrom542_pyraoxystrobin-2_GREEN.png
test3_21,napropamide-2,388,1,1,0,0,GREEN,350,plots\test3_21\0350_chrom388_napropamide-2_GREEN.png
test3_24,tebufenozide-2,464,2,1,0,1,RED,351,plots\test3_24\0351_chrom464_tebufenozide-2_RED.png
test3_23,chlorantraniliprole-2,254,1,1,0,0,GREEN,352,plots\test3_23\0352_chrom254_chlorantraniliprole-2_GREEN.png
test3_16,tritosulfuron-1,199,4,1,0,4,RED,353,plots\test3_16\0353_chrom199_tritosulfuron-1_RED.png
test3_26,fensulfothion sulfone-2,234,1,1,0,0,GREEN,354,plots\test3_26\0354_chrom234_fensulfothion sulfone-2_GREEN.png
test3_19,silthiofam-2,448,1,1,0,0,GREEN,355,plots\test3_19\0355_chrom448_silthiofam-2_GREEN.png
test3_54,Diclobutrazol-1,449,2,1,0,1,RED,356,plots\test3_54\0356_chrom449_Diclobutrazol-1_RED.png
test3_13,pretilachlor-2,578,1,1,0,0,GREEN,357,plots\test3_13\0357_chrom578_pretilachlor-2_GREEN.png
test3_31,butachlor-1,575,1,1,0,0,GREEN,358,plots\test3_31\0358_chrom575_butachlor-1_GREEN.png
test3_7,etoxazole-2,670,1,1,0,0,GREEN,359,plots\test3_7\0359_chrom670_etoxazole-2_GREEN.png
test3_20,rotenone-2,434,1,1,0,0,GREEN,360,plots\test3_20\0360_chrom434_rotenone-2_GREEN.png
test3_46,trichlorfon-2,60,1,1,0,0,GREEN,361,plots\test3_46\0361_chrom060_trichlorfon-2_GREEN.png
test3_53,bensulfuron-methyl-2,274,1,1,0,0,GREEN,362,plots\test3_53\0362_chrom274_bensulfuron-methyl-2_GREEN.png
test3_38,thiophanate-methyl-1,119,1,1,0,0,GREEN,363,plots\test3_38\0363_chrom119_thiophanate-methyl-1_GREEN.png
test3_45,metazosulfuron-2,242,1,1,0,0,GREEN,364,plots\test3_45\0364_chrom242_metazosulfuron-2_GREEN.png
test3_20,tralkoxydim-2,652,3,1,0,3,RED,365,plots\test3_20\0365_chrom652_tralkoxydim-2_RED.png
test3_9,oxydemeton-methyl-1,19,1,1,0,0,GREEN,366,plots\test3_9\0366_chrom019_oxydemeton-methyl-1_GREEN.png
test3_15,methidathion-1,235,2,1,0,2,RED,367,plots\test3_15\0367_chrom235_methidathion-1_RED.png
test3_6,spiromesifen-2,674,1,1,0,1,RED,368,plots\test3_6\0368_chrom674_spiromesifen-2_RED.png
test3_32,molinate-2,314,1,1,0,0,GREEN,369,plots\test3_32\0369_chrom314_molinate-2_GREEN.png
test3_35,atrazine-2,196,1,1,0,0,GREEN,370,plots\test3_35\0370_chrom196_atrazine-2_GREEN.png
test3_32,bioresmethrin-1,689,1,1,0,0,GREEN,371,plots\test3_32\0371_chrom689_bioresmethrin-1_GREEN.png
test3_22,phorate sulfoxide-2,184,1,1,0,0,GREEN,372,plots\test3_22\0372_chrom184_phorate sulfoxide-2_GREEN.png
test3_50,methoxyfenozide-1,367,1,1,0,0,GREEN,373,plots\test3_50\0373_chrom367_methoxyfenozide-1_GREEN.png
test3_42,linuron-2,264,1,1,0,0,GREEN,374,plots\test3_42\0374_chrom264_linuron-2_GREEN.png
test3_54,difenoconazole-2,550,1,1,0,0,GREEN,375,plots\test3_54\0375_chrom550_difenoconazole-2_GREEN.png
test3_11,cyclosulfamuron-2,392,1,1,0,0,GREEN,376,plots\test3_11\0376_chrom392_cyclosulfamuron-2_GREEN.png
test3_26,cyantraniliprole-1,169,1,1,0,0,GREEN,377,plots\test3_26\0377_chrom169_cyantraniliprole-1_GREEN.png
test3_13,methoprene-2,694,3,1,0,2,RED,378,plots\test3_13\0378_chrom694_methoprene-2_RED.png
test3_56,diflubenzuron-1,399,2,1,0,1,RED,379,plots\test3_56\0379_chrom399_diflubenzuron-1_RED.png
test3_48,pyrametostrobin-1,483,1,1,0,0,GREEN,380,plots\test3_48\0380_chrom483_pyrametostrobin-1_GREEN.png
test3_20,fensulfothion sulfone-2,234,1,1,0,0,GREEN,381,plots\test3_20\0381_chrom234_fensulfothion sulfone-2_GREEN.png
test3_12,pirimicarb-desmethyl-formamido-2,142,1,1,0,1,YELLOW,382,plots\test3_12\0382_chrom142_pirimicarb-desmethyl-formamido-2_YELLOW.png
test3_31,phorate sulfone-2,192,1,1,0,0,GREEN,383,plots\test3_31\0383_chrom192_phorate sulfone-2_GREEN.png
test3_18,phosmet oxon-1,97,1,1,0,0,GREEN,384,plots\test3_18\0384_chrom097_phosmet oxon-1_GREEN.png
test3_39,alachlor-1,381,1,1,0,0,GREEN,385,plots\test3_39\0385_chrom381_alachlor-1_GREEN.png
test3_54,triadimenol-2,348,1,1,0,0,GREEN,386,plots\test3_54\0386_chrom348_triadimenol-2_GREEN.png
test3_33,fenamidone-1,289,1,1,0,0,GREEN,387,plots\test3_33\0387_chrom289_fenamidone-1_GREEN.png
test3_35,heptenophos-1,221,1,1,0,0,GREEN,388,plots\test3_35\0388_chrom221_heptenophos-1_GREEN.png
test3_49,cyprodinil-2,420,2,1,0,2,RED,389,plots\test3_49\0389_chrom420_cyprodinil-2_RED.png
test3_16,pyrimorph-1,509,1,1,0,0,GREEN,390,plots\test3_16\0390_chrom509_pyrimorph-1_GREEN.png
test3_17,spinosad A-1,555,1,1,0,0,GREEN,391,plots\test3_17\0391_chrom555_spinosad A-1_GREEN.png
test3_46,pyriproxyfen-2,628,1,1,0,0,GREEN,392,plots\test3_46\0392_chrom628_pyriproxyfen-2_GREEN.png
test3_43,spirotetramat-1,403,1,1,0,0,GREEN,393,plots\test3_43\0393_chrom403_spirotetramat-1_GREEN.png
test3_47,isazofos-1,357,1,1,0,0,GREEN,394,plots\test3_47\0394_chrom357_isazofos-1_GREEN.png
test3_46,phosalone-2,520,1,1,0,0,GREEN,395,plots\test3_46\0395_chrom520_phosalone-2_GREEN.png
test3_9,fensulfothion sulfone-2,234,1,1,0,0,GREEN,396,plots\test3_9\0396_chrom234_fensulfothion sulfone-2_GREEN.png
test3_39,fensulfothion oxon sulfone-2,90,1,1,0,0,GREEN,397,plots\test3_39\0397_chrom090_fensulfothion oxon sulfone-2_GREEN.png
test3_37,thiophanate-methyl-2,120,1,1,0,0,GREEN,398,plots\test3_37\0398_chrom120_thiophanate-methyl-2_GREEN.png
test3_44,lactofen-1,633,1,1,0,0,GREEN,399,plots\test3_44\0399_chrom633_lactofen-1_GREEN.png
test3_3,prometryn-2,338,1,1,0,0,GREEN,400,plots\test3_3\0400_chrom338_prometryn-2_GREEN.png
test3_38,pirimicarb-1,167,1,1,0,0,GREEN,401,plots\test3_38\0401_chrom167_pirimicarb-1_GREEN.png
test3_6,carboxin-1,159,1,1,0,0,GREEN,402,plots\test3_6\0402_chrom159_carboxin-1_GREEN.png
test3_3,oxadiargyl-2,516,3,1,0,2,RED,403,plots\test3_3\0403_chrom516_oxadiargyl-2_RED.png
test3_41,cadusafos-2,552,1,1,0,0,GREEN,404,plots\test3_41\0404_chrom552_cadusafos-2_GREEN.png
test3_34,methiocarb sulfoxide-2,48,1,1,0,0,GREEN,405,plots\test3_34\0405_chrom048_methiocarb sulfoxide-2_GREEN.png
test3_52,benazolin-ethyl-1,269,1,1,0,0,GREEN,406,plots\test3_52\0406_chrom269_benazolin-ethyl-1_GREEN.png
test3_12,pencycuron-1,537,1,1,0,0,GREEN,407,plots\test3_12\0407_chrom537_pencycuron-1_GREEN.png
test3_24,probenazole-1,111,1,1,0,0,GREEN,408,plots\test3_24\0408_chrom111_probenazole-1_GREEN.png
test3_20,oxadiargyl-1,515,1,1,0,0,GREEN,409,plots\test3_20\0409_chrom515_oxadiargyl-1_GREEN.png
test3_42,forchlorfenuron-2,214,1,1,0,0,GREEN,410,plots\test3_42\0410_chrom214_forchlorfenuron-2_GREEN.png
test3_25,pyriftalid-1,271,1,1,0,0,GREEN,411,plots\test3_25\0411_chrom271_pyriftalid-1_GREEN.png
test3_29,pyridalyl-1,701,1,1,0,0,GREEN,412,plots\test3_29\0412_chrom701_pyridalyl-1_GREEN.png
test3_39,isoprothiolane-1,327,1,1,0,0,GREEN,413,plots\test3_39\0413_chrom327_isoprothiolane-1_GREEN.png
test3_43,chlortoluron-2,176,1,1,0,0,GREEN,414,plots\test3_43\0414_chrom176_chlortoluron-2_GREEN.png
test3_20,florasulam-1,83,1,1,0,0,GREEN,415,plots\test3_20\0415_chrom083_florasulam-1_GREEN.png
test3_23,chlorimuron-ethyl-1,325,1,1,0,0,GREEN,416,plots\test3_23\0416_chrom325_chlorimuron-ethyl-1_GREEN.png
test3_51,spirotetramat-enol-2,36,1,1,0,0,GREEN,417,plots\test3_51\0417_chrom036_spirotetramat-enol-2_GREEN.png
test3_25,chlorfluazuron-2,680,1,1,0,0,GREEN,418,plots\test3_25\0418_chrom680_chlorfluazuron-2_GREEN.png
test3_21,saflufenacil-1,287,1,1,0,0,GREEN,419,plots\test3_21\0419_chrom287_saflufenacil-1_GREEN.png
test3_40,flubendiamide-1,503,1,1,0,0,GREEN,420,plots\test3_40\0420_chrom503_flubendiamide-1_GREEN.png
test3_54,triallate-1,639,1,1,0,0,GREEN,421,plots\test3_54\0421_chrom639_triallate-1_GREEN.png
test3_15,tolfenpyrad-1,631,1,1,0,0,GREEN,422,plots\test3_15\0422_chrom631_tolfenpyrad-1_GREEN.png
test3_26,bensulfuron-methyl-2,274,1,1,0,0,GREEN,423,plots\test3_26\0423_chrom274_bensulfuron-methyl-2_GREEN.png
test3_26,Penflufen-1,467,1,1,0,0,GREEN,424,plots\test3_26\0424_chrom467_Penflufen-1_GREEN.png
test3_15,tebuconazole-1,465,2,1,1,0,GREEN,425,plots\test3_15\0425_chrom465_tebuconazole-1_GREEN.png
test3_14,myclobutanil-2,334,1,1,0,1,YELLOW,426,plots\test3_14\0426_chrom334_myclobutanil-2_YELLOW.png
test3_36,tolclofos-methyl-1,501,1,1,0,0,GREEN,427,plots\test3_36\0427_chrom501_tolclofos-methyl-1_GREEN.png
test3_23,diuron-1,205,1,1,0,0,GREEN,428,plots\test3_23\0428_chrom205_diuron-1_GREEN.png
test3_12,triallate-1,639,4,1,2,1,RED,429,plots\test3_12\0429_chrom639_triallate-1_RED.png
test3_52,propoxur-1,129,1,1,0,0,GREEN,430,plots\test3_52\0430_chrom129_propoxur-1_GREEN.png
